Feature type	Feature name
Nuclei	Nuclei_Location_CenterMassIntensity_X_AGP
Nuclei	Nuclei_Location_CenterMassIntensity_X_DNA
Nuclei	Nuclei_Location_CenterMassIntensity_X_ER
Nuclei	Nuclei_Location_CenterMassIntensity_X_Mito
Nuclei	Nuclei_Location_CenterMassIntensity_X_RNA
Nuclei	Nuclei_Location_CenterMassIntensity_Y_AGP
Nuclei	Nuclei_Location_CenterMassIntensity_Y_DNA
Nuclei	Nuclei_Location_CenterMassIntensity_Y_ER
Nuclei	Nuclei_Location_CenterMassIntensity_Y_Mito
Nuclei	Nuclei_Location_CenterMassIntensity_Y_RNA
Nuclei	Nuclei_Location_Center_X
Nuclei	Nuclei_Location_Center_Y
Nuclei	Nuclei_Location_MaxIntensity_X_AGP
Nuclei	Nuclei_Location_MaxIntensity_X_DNA
Nuclei	Nuclei_Location_MaxIntensity_X_ER
Nuclei	Nuclei_Location_MaxIntensity_X_Mito
Nuclei	Nuclei_Location_MaxIntensity_X_RNA
Nuclei	Nuclei_Location_MaxIntensity_Y_AGP
Nuclei	Nuclei_Location_MaxIntensity_Y_DNA
Nuclei	Nuclei_Location_MaxIntensity_Y_ER
Nuclei	Nuclei_Location_MaxIntensity_Y_Mito
Nuclei	Nuclei_Location_MaxIntensity_Y_RNA
Nuclei	Nuclei_Neighbors_AngleBetweenNeighbors_2
Nuclei	Nuclei_Neighbors_FirstClosestDistance_2
Nuclei	Nuclei_Neighbors_FirstClosestObjectNumber_2
Nuclei	Nuclei_Neighbors_NumberOfNeighbors_2
Nuclei	Nuclei_Neighbors_PercentTouching_2
Nuclei	Nuclei_Neighbors_SecondClosestDistance_2
Nuclei	Nuclei_Neighbors_SecondClosestObjectNumber_2
Nuclei	Nuclei_Number_Object_Number
Nuclei	Nuclei_RadialDistribution_FracAtD_AGP_1of4
Nuclei	Nuclei_RadialDistribution_FracAtD_AGP_2of4
Nuclei	Nuclei_RadialDistribution_FracAtD_AGP_3of4
Nuclei	Nuclei_RadialDistribution_FracAtD_AGP_4of4
Nuclei	Nuclei_RadialDistribution_FracAtD_ER_1of4
Nuclei	Nuclei_RadialDistribution_FracAtD_ER_2of4
Nuclei	Nuclei_RadialDistribution_FracAtD_ER_3of4
Nuclei	Nuclei_RadialDistribution_FracAtD_ER_4of4
Nuclei	Nuclei_RadialDistribution_FracAtD_Mito_1of4
Nuclei	Nuclei_RadialDistribution_FracAtD_Mito_2of4
Nuclei	Nuclei_RadialDistribution_FracAtD_Mito_3of4
Nuclei	Nuclei_RadialDistribution_FracAtD_Mito_4of4
Nuclei	Nuclei_RadialDistribution_FracAtD_RNA_1of4
Nuclei	Nuclei_RadialDistribution_FracAtD_RNA_2of4
Nuclei	Nuclei_RadialDistribution_FracAtD_RNA_3of4
Nuclei	Nuclei_RadialDistribution_FracAtD_RNA_4of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_AGP_1of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_AGP_2of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_AGP_3of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_AGP_4of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_ER_1of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_ER_2of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_ER_3of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_ER_4of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_Mito_1of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_Mito_2of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_Mito_3of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_Mito_4of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_RNA_1of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_RNA_2of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_RNA_3of4
Nuclei	Nuclei_RadialDistribution_MeanFrac_RNA_4of4
Nuclei	Nuclei_RadialDistribution_RadialCV_AGP_1of4
Nuclei	Nuclei_RadialDistribution_RadialCV_AGP_2of4
Nuclei	Nuclei_RadialDistribution_RadialCV_AGP_3of4
Nuclei	Nuclei_RadialDistribution_RadialCV_AGP_4of4
Nuclei	Nuclei_RadialDistribution_RadialCV_ER_1of4
Nuclei	Nuclei_RadialDistribution_RadialCV_ER_2of4
Nuclei	Nuclei_RadialDistribution_RadialCV_ER_3of4
Nuclei	Nuclei_RadialDistribution_RadialCV_ER_4of4
Nuclei	Nuclei_RadialDistribution_RadialCV_Mito_1of4
Nuclei	Nuclei_RadialDistribution_RadialCV_Mito_2of4
Nuclei	Nuclei_RadialDistribution_RadialCV_Mito_3of4
Nuclei	Nuclei_RadialDistribution_RadialCV_Mito_4of4
Nuclei	Nuclei_RadialDistribution_RadialCV_RNA_1of4
Nuclei	Nuclei_RadialDistribution_RadialCV_RNA_2of4
Nuclei	Nuclei_RadialDistribution_RadialCV_RNA_3of4
Nuclei	Nuclei_RadialDistribution_RadialCV_RNA_4of4
Nuclei	Nuclei_Texture_AngularSecondMoment_AGP_10_0
Nuclei	Nuclei_Texture_AngularSecondMoment_AGP_20_0
Nuclei	Nuclei_Texture_AngularSecondMoment_AGP_5_0
Nuclei	Nuclei_Texture_AngularSecondMoment_DNA_10_0
Nuclei	Nuclei_Texture_AngularSecondMoment_DNA_20_0
Nuclei	Nuclei_Texture_AngularSecondMoment_DNA_5_0
Nuclei	Nuclei_Texture_AngularSecondMoment_ER_10_0
Nuclei	Nuclei_Texture_AngularSecondMoment_ER_20_0
Nuclei	Nuclei_Texture_AngularSecondMoment_ER_5_0
Nuclei	Nuclei_Texture_AngularSecondMoment_Mito_10_0
Nuclei	Nuclei_Texture_AngularSecondMoment_Mito_20_0
Nuclei	Nuclei_Texture_AngularSecondMoment_Mito_5_0
Nuclei	Nuclei_Texture_AngularSecondMoment_RNA_10_0
Nuclei	Nuclei_Texture_AngularSecondMoment_RNA_20_0
Nuclei	Nuclei_Texture_AngularSecondMoment_RNA_5_0
Nuclei	Nuclei_Texture_Contrast_AGP_10_0
Nuclei	Nuclei_Texture_Contrast_AGP_20_0
Nuclei	Nuclei_Texture_Contrast_AGP_5_0
Nuclei	Nuclei_Texture_Contrast_DNA_10_0
Nuclei	Nuclei_Texture_Contrast_DNA_20_0
Nuclei	Nuclei_Texture_Contrast_DNA_5_0
Nuclei	Nuclei_Texture_Contrast_ER_10_0
Nuclei	Nuclei_Texture_Contrast_ER_20_0
Nuclei	Nuclei_Texture_Contrast_ER_5_0
Nuclei	Nuclei_Texture_Contrast_Mito_10_0
Nuclei	Nuclei_Texture_Contrast_Mito_20_0
Nuclei	Nuclei_Texture_Contrast_Mito_5_0
Nuclei	Nuclei_Texture_Contrast_RNA_10_0
Nuclei	Nuclei_Texture_Contrast_RNA_20_0
Nuclei	Nuclei_Texture_Contrast_RNA_5_0
Nuclei	Nuclei_Texture_Correlation_AGP_10_0
Nuclei	Nuclei_Texture_Correlation_AGP_20_0
Nuclei	Nuclei_Texture_Correlation_AGP_5_0
Nuclei	Nuclei_Texture_Correlation_DNA_10_0
Nuclei	Nuclei_Texture_Correlation_DNA_20_0
Nuclei	Nuclei_Texture_Correlation_DNA_5_0
Nuclei	Nuclei_Texture_Correlation_ER_10_0
Nuclei	Nuclei_Texture_Correlation_ER_20_0
Nuclei	Nuclei_Texture_Correlation_ER_5_0
Nuclei	Nuclei_Texture_Correlation_Mito_10_0
Nuclei	Nuclei_Texture_Correlation_Mito_20_0
Nuclei	Nuclei_Texture_Correlation_Mito_5_0
Nuclei	Nuclei_Texture_Correlation_RNA_10_0
Nuclei	Nuclei_Texture_Correlation_RNA_20_0
Nuclei	Nuclei_Texture_Correlation_RNA_5_0
Nuclei	Nuclei_Texture_DifferenceEntropy_AGP_10_0
Nuclei	Nuclei_Texture_DifferenceEntropy_AGP_20_0
Nuclei	Nuclei_Texture_DifferenceEntropy_AGP_5_0
Nuclei	Nuclei_Texture_DifferenceEntropy_DNA_10_0
Nuclei	Nuclei_Texture_DifferenceEntropy_DNA_20_0
Nuclei	Nuclei_Texture_DifferenceEntropy_DNA_5_0
Nuclei	Nuclei_Texture_DifferenceEntropy_ER_10_0
Nuclei	Nuclei_Texture_DifferenceEntropy_ER_20_0
Nuclei	Nuclei_Texture_DifferenceEntropy_ER_5_0
Nuclei	Nuclei_Texture_DifferenceEntropy_Mito_10_0
Nuclei	Nuclei_Texture_DifferenceEntropy_Mito_20_0
Nuclei	Nuclei_Texture_DifferenceEntropy_Mito_5_0
Nuclei	Nuclei_Texture_DifferenceEntropy_RNA_10_0
Nuclei	Nuclei_Texture_DifferenceEntropy_RNA_20_0
Nuclei	Nuclei_Texture_DifferenceEntropy_RNA_5_0
Nuclei	Nuclei_Texture_DifferenceVariance_AGP_10_0
Nuclei	Nuclei_Texture_DifferenceVariance_AGP_20_0
Nuclei	Nuclei_Texture_DifferenceVariance_AGP_5_0
Nuclei	Nuclei_Texture_DifferenceVariance_DNA_10_0
Nuclei	Nuclei_Texture_DifferenceVariance_DNA_20_0
Nuclei	Nuclei_Texture_DifferenceVariance_DNA_5_0
Nuclei	Nuclei_Texture_DifferenceVariance_ER_10_0
Nuclei	Nuclei_Texture_DifferenceVariance_ER_20_0
Nuclei	Nuclei_Texture_DifferenceVariance_ER_5_0
Nuclei	Nuclei_Texture_DifferenceVariance_Mito_10_0
Nuclei	Nuclei_Texture_DifferenceVariance_Mito_20_0
Nuclei	Nuclei_Texture_DifferenceVariance_Mito_5_0
Nuclei	Nuclei_Texture_DifferenceVariance_RNA_10_0
Nuclei	Nuclei_Texture_DifferenceVariance_RNA_20_0
Nuclei	Nuclei_Texture_DifferenceVariance_RNA_5_0
Nuclei	Nuclei_Texture_Entropy_AGP_10_0
Nuclei	Nuclei_Texture_Entropy_AGP_20_0
Nuclei	Nuclei_Texture_Entropy_AGP_5_0
Nuclei	Nuclei_Texture_Entropy_DNA_10_0
Nuclei	Nuclei_Texture_Entropy_DNA_20_0
Nuclei	Nuclei_Texture_Entropy_DNA_5_0
Nuclei	Nuclei_Texture_Entropy_ER_10_0
Nuclei	Nuclei_Texture_Entropy_ER_20_0
Nuclei	Nuclei_Texture_Entropy_ER_5_0
Nuclei	Nuclei_Texture_Entropy_Mito_10_0
Nuclei	Nuclei_Texture_Entropy_Mito_20_0
Nuclei	Nuclei_Texture_Entropy_Mito_5_0
Nuclei	Nuclei_Texture_Entropy_RNA_10_0
Nuclei	Nuclei_Texture_Entropy_RNA_20_0
Nuclei	Nuclei_Texture_Entropy_RNA_5_0
Nuclei	Nuclei_Texture_Gabor_AGP_10
Nuclei	Nuclei_Texture_Gabor_AGP_20
Nuclei	Nuclei_Texture_Gabor_AGP_5
Nuclei	Nuclei_Texture_Gabor_DNA_10
Nuclei	Nuclei_Texture_Gabor_DNA_20
Nuclei	Nuclei_Texture_Gabor_DNA_5
Nuclei	Nuclei_Texture_Gabor_ER_10
Nuclei	Nuclei_Texture_Gabor_ER_20
Nuclei	Nuclei_Texture_Gabor_ER_5
Nuclei	Nuclei_Texture_Gabor_Mito_10
Nuclei	Nuclei_Texture_Gabor_Mito_20
Nuclei	Nuclei_Texture_Gabor_Mito_5
Nuclei	Nuclei_Texture_Gabor_RNA_10
Nuclei	Nuclei_Texture_Gabor_RNA_20
Nuclei	Nuclei_Texture_Gabor_RNA_5
Nuclei	Nuclei_Texture_InfoMeas1_AGP_10_0
Nuclei	Nuclei_Texture_InfoMeas1_AGP_20_0
Nuclei	Nuclei_Texture_InfoMeas1_AGP_5_0
Nuclei	Nuclei_Texture_InfoMeas1_DNA_10_0
Nuclei	Nuclei_Texture_InfoMeas1_DNA_20_0
Nuclei	Nuclei_Texture_InfoMeas1_DNA_5_0
Nuclei	Nuclei_Texture_InfoMeas1_ER_10_0
Nuclei	Nuclei_Texture_InfoMeas1_ER_20_0
Nuclei	Nuclei_Texture_InfoMeas1_ER_5_0
Nuclei	Nuclei_Texture_InfoMeas1_Mito_10_0
Nuclei	Nuclei_Texture_InfoMeas1_Mito_20_0
Nuclei	Nuclei_Texture_InfoMeas1_Mito_5_0
Nuclei	Nuclei_Texture_InfoMeas1_RNA_10_0
Nuclei	Nuclei_Texture_InfoMeas1_RNA_20_0
Nuclei	Nuclei_Texture_InfoMeas1_RNA_5_0
Nuclei	Nuclei_Texture_InfoMeas2_AGP_10_0
Nuclei	Nuclei_Texture_InfoMeas2_AGP_20_0
Nuclei	Nuclei_Texture_InfoMeas2_AGP_5_0
Nuclei	Nuclei_Texture_InfoMeas2_DNA_10_0
Nuclei	Nuclei_Texture_InfoMeas2_DNA_20_0
Nuclei	Nuclei_Texture_InfoMeas2_DNA_5_0
Nuclei	Nuclei_Texture_InfoMeas2_ER_10_0
Nuclei	Nuclei_Texture_InfoMeas2_ER_20_0
Nuclei	Nuclei_Texture_InfoMeas2_ER_5_0
Nuclei	Nuclei_Texture_InfoMeas2_Mito_10_0
Nuclei	Nuclei_Texture_InfoMeas2_Mito_20_0
Nuclei	Nuclei_Texture_InfoMeas2_Mito_5_0
Nuclei	Nuclei_Texture_InfoMeas2_RNA_10_0
Nuclei	Nuclei_Texture_InfoMeas2_RNA_20_0
Nuclei	Nuclei_Texture_InfoMeas2_RNA_5_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_AGP_10_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_AGP_20_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_AGP_5_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_DNA_10_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_DNA_20_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_DNA_5_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_ER_10_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_ER_20_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_ER_5_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_Mito_10_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_Mito_20_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_Mito_5_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_RNA_10_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_RNA_20_0
Nuclei	Nuclei_Texture_InverseDifferenceMoment_RNA_5_0
Nuclei	Nuclei_Texture_SumAverage_AGP_10_0
Nuclei	Nuclei_Texture_SumAverage_AGP_20_0
Nuclei	Nuclei_Texture_SumAverage_AGP_5_0
Nuclei	Nuclei_Texture_SumAverage_DNA_10_0
Nuclei	Nuclei_Texture_SumAverage_DNA_20_0
Nuclei	Nuclei_Texture_SumAverage_DNA_5_0
Nuclei	Nuclei_Texture_SumAverage_ER_10_0
Nuclei	Nuclei_Texture_SumAverage_ER_20_0
Nuclei	Nuclei_Texture_SumAverage_ER_5_0
Nuclei	Nuclei_Texture_SumAverage_Mito_10_0
Nuclei	Nuclei_Texture_SumAverage_Mito_20_0
Nuclei	Nuclei_Texture_SumAverage_Mito_5_0
Nuclei	Nuclei_Texture_SumAverage_RNA_10_0
Nuclei	Nuclei_Texture_SumAverage_RNA_20_0
Nuclei	Nuclei_Texture_SumAverage_RNA_5_0
Nuclei	Nuclei_Texture_SumEntropy_AGP_10_0
Nuclei	Nuclei_Texture_SumEntropy_AGP_20_0
Nuclei	Nuclei_Texture_SumEntropy_AGP_5_0
Nuclei	Nuclei_Texture_SumEntropy_DNA_10_0
Nuclei	Nuclei_Texture_SumEntropy_DNA_20_0
Nuclei	Nuclei_Texture_SumEntropy_DNA_5_0
Nuclei	Nuclei_Texture_SumEntropy_ER_10_0
Nuclei	Nuclei_Texture_SumEntropy_ER_20_0
Nuclei	Nuclei_Texture_SumEntropy_ER_5_0
Nuclei	Nuclei_Texture_SumEntropy_Mito_10_0
Nuclei	Nuclei_Texture_SumEntropy_Mito_20_0
Nuclei	Nuclei_Texture_SumEntropy_Mito_5_0
Nuclei	Nuclei_Texture_SumEntropy_RNA_10_0
Nuclei	Nuclei_Texture_SumEntropy_RNA_20_0
Nuclei	Nuclei_Texture_SumEntropy_RNA_5_0
Nuclei	Nuclei_Texture_SumVariance_AGP_10_0
Nuclei	Nuclei_Texture_SumVariance_AGP_20_0
Nuclei	Nuclei_Texture_SumVariance_AGP_5_0
Nuclei	Nuclei_Texture_SumVariance_DNA_10_0
Nuclei	Nuclei_Texture_SumVariance_DNA_20_0
Nuclei	Nuclei_Texture_SumVariance_DNA_5_0
Nuclei	Nuclei_Texture_SumVariance_ER_10_0
Nuclei	Nuclei_Texture_SumVariance_ER_20_0
Nuclei	Nuclei_Texture_SumVariance_ER_5_0
Nuclei	Nuclei_Texture_SumVariance_Mito_10_0
Nuclei	Nuclei_Texture_SumVariance_Mito_20_0
Nuclei	Nuclei_Texture_SumVariance_Mito_5_0
Nuclei	Nuclei_Texture_SumVariance_RNA_10_0
Nuclei	Nuclei_Texture_SumVariance_RNA_20_0
Nuclei	Nuclei_Texture_SumVariance_RNA_5_0
Nuclei	Nuclei_Texture_Variance_AGP_10_0
Nuclei	Nuclei_Texture_Variance_AGP_20_0
Nuclei	Nuclei_Texture_Variance_AGP_5_0
Nuclei	Nuclei_Texture_Variance_DNA_10_0
Nuclei	Nuclei_Texture_Variance_DNA_20_0
Nuclei	Nuclei_Texture_Variance_DNA_5_0
Nuclei	Nuclei_Texture_Variance_ER_10_0
Nuclei	Nuclei_Texture_Variance_ER_20_0
Nuclei	Nuclei_Texture_Variance_ER_5_0
Nuclei	Nuclei_Texture_Variance_Mito_10_0
Nuclei	Nuclei_Texture_Variance_Mito_20_0
Nuclei	Nuclei_Texture_Variance_Mito_5_0
Nuclei	Nuclei_Texture_Variance_RNA_10_0
Nuclei	Nuclei_Texture_Variance_RNA_20_0
Nuclei	Nuclei_Texture_Variance_RNA_5_0
