,SaliencyV0,SaliencyV1,SaliencyV2,SaliencyV4,TopYfeats
27,0.11968751,0.69889945,0.27545848,0.81858695,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
28,0.10098031,0.69751877,0.24017511,0.7984991,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
29,0.07317771,0.4989298,0.32623816,0.5721075,"Cytoplasm.Cytoplasm_Granularity_4_ER,Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
30,0.12737954,0.6301352,0.15865627,0.7575147,"Cytoplasm.Cytoplasm_Granularity_4_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
31,0.062371388,0.6138453,0.13739572,0.67621666,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA"
32,0.06496529,0.5044701,0.3272913,0.5694354,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
33,0.048934188,0.58458346,0.2935441,0.6335176,"Cytoplasm.Cytoplasm_Granularity_4_ER,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
34,0.060769383,0.58413714,0.4252055,0.6449065,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
35,0.1100106,0.65454704,0.20712405,0.76455766,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
36,0.13647063,0.6636008,0.27719113,0.8000714,"Nuclei.Nuclei_Correlation_Correlation_DNA_RNA,Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
37,0.09009369,0.82020277,0.4235415,0.91029644,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
38,0.07573601,0.4890053,0.05711361,0.5647413,"Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
39,0.2049276,0.2669285,0.06457685,0.4718561,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
40,0.09072223,0.63750654,0.37331915,0.7282288,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
41,0.13754252,0.6663506,0.14150262,0.8038931,"Cytoplasm.Cytoplasm_Granularity_4_ER,Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
42,0.05600314,0.38502547,0.23325907,0.4410286,"Cytoplasm.Cytoplasm_Granularity_4_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_Correlation_RWC_RNA_Mito"
43,0.11096218,0.78016144,0.4656698,0.89112365,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
44,0.1008414,0.72588867,0.2557739,0.8267301,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
45,0.1692645,0.7386126,0.23307289,0.9078771,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_Granularity_4_DNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
46,0.12638496,0.7267385,0.23483878,0.8531235,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
47,0.107569344,0.64996016,0.051218055,0.7575295,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
48,0.06859032,0.4567218,0.18944636,0.5253121,"Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
49,0.0,0.22405542,0.17803423,0.22405542,"Cytoplasm.Cytoplasm_Granularity_1_ER,Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
50,0.13153827,0.7805908,0.2708705,0.91212904,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
51,0.056063555,0.27512804,0.24551436,0.3311916,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_AreaShape_Solidity,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4"
52,0.057064436,0.28793433,0.004187659,0.34499878,"Cytoplasm.Cytoplasm_Granularity_4_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_Correlation_RWC_RNA_Mito"
53,0.11026101,0.7757099,0.29805127,0.88597095,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
54,0.14715004,0.6926537,0.20313355,0.83980376,"Nuclei.Nuclei_Correlation_RWC_RNA_Mito,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_Correlation_RWC_Mito_DNA,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
