,FeatureNames,Saliency
226,Cytoplasm.Cytoplasm_Intensity_MedianIntensity_ER,0.00050812174
126,Cytoplasm.Cytoplasm_Correlation_K_Brightfield_ER,0.00050648116
147,Nuclei.Nuclei_Granularity_13_ER,0.00050522445
277,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_4of4,0.00050474406
513,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_Brightfield_1of4,0.0005027609
287,Nuclei.Nuclei_AreaShape_Zernike_7_7,0.0005020074
455,Cytoplasm.Cytoplasm_Correlation_K_ER_AGP,0.0005014888
307,Cells.Cells_RadialDistribution_MeanFrac_Brightfield_1of4,0.0005007988
1037,Cells.Cells_AreaShape_Zernike_7_1,0.0004986648
1121,Cells.Cells_Intensity_StdIntensity_ER,0.00049780356
420,Cells.Cells_RadialDistribution_RadialCV_Brightfield_1of4,0.00049760926
1270,Cytoplasm.Cytoplasm_Correlation_K_ER_Brightfield,0.00049738365
96,Cytoplasm.Cytoplasm_Correlation_RWC_Brightfield_ER,0.0004969781
260,Cells.Cells_Intensity_IntegratedIntensityEdge_RNA,0.00049655815
1323,Nuclei.Nuclei_Intensity_MedianIntensity_ER,0.00049554947
700,Nuclei.Nuclei_Intensity_StdIntensity_Brightfield,0.0004937218
624,Cells.Cells_Correlation_Overlap_ER_RNA,0.0004934619
430,Cytoplasm.Cytoplasm_Granularity_10_RNA,0.00048880646
682,Cytoplasm.Cytoplasm_Correlation_Overlap_Mito_RNA,0.0004886923
1127,Cells.Cells_AreaShape_Zernike_2_2,0.0004879577
566,Cytoplasm.Cytoplasm_AreaShape_Zernike_6_6,0.0004873667
485,Cells.Cells_Correlation_K_RNA_Brightfield,0.0004869551
673,Nuclei.Nuclei_Correlation_K_AGP_ER,0.0004849353
1220,Cells.Cells_Granularity_11_ER,0.0004849264
30,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_Brightfield,0.0004824939
470,Cytoplasm.Cytoplasm_Correlation_RWC_Mito_ER,0.00048141953
764,Cells.Cells_RadialDistribution_MeanFrac_Mito_4of4,0.00048103946
846,Cytoplasm.Cytoplasm_Granularity_12_Mito,0.0004796914
1199,Nuclei.Nuclei_RadialDistribution_FracAtD_RNA_2of4,0.00047929518
611,Nuclei.Nuclei_Granularity_5_DNA,0.00047788033
720,Nuclei.Nuclei_Correlation_Overlap_DNA_ER,0.00047713926
678,Nuclei.Nuclei_AreaShape_Eccentricity,0.0004764881
997,Nuclei.Nuclei_Granularity_6_Mito,0.00047634527
141,Cells.Cells_Intensity_MADIntensity_ER,0.00047253454
432,Cells.Cells_Correlation_K_ER_Brightfield,0.00047202778
185,Cells.Cells_Correlation_K_AGP_ER,0.0004718293
1160,Nuclei.Nuclei_Intensity_MinIntensity_ER,0.0004715501
758,Cells.Cells_AreaShape_Zernike_5_1,0.0004715301
6,Cells.Cells_Correlation_Overlap_DNA_RNA,0.00047089907
540,Cells.Cells_Granularity_15_Brightfield,0.00047059607
961,Cells.Cells_RadialDistribution_RadialCV_Mito_1of4,0.0004700545
1200,Cytoplasm.Cytoplasm_Correlation_Correlation_ER_RNA,0.00046886835
254,Nuclei.Nuclei_AreaShape_Zernike_7_3,0.000468674
548,Cells.Cells_AreaShape_EulerNumber,0.00046765458
519,Cytoplasm.Cytoplasm_Correlation_RWC_ER_Mito,0.00046502575
67,Cells.Cells_Intensity_IntegratedIntensityEdge_DNA,0.00046335722
53,Cytoplasm.Cytoplasm_AreaShape_Zernike_2_0,0.00046276054
1260,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_Mito_2of4,0.00045623013
59,Cytoplasm.Cytoplasm_AreaShape_Zernike_4_4,0.00045526843
891,Cells.Cells_Granularity_14_Mito,0.00045489482
218,Cytoplasm.Cytoplasm_Correlation_Manders_Mito_Brightfield,0.0004539972
954,Cells.Cells_Correlation_Manders_Mito_AGP,0.0004533541
233,Cytoplasm.Cytoplasm_Granularity_3_Brightfield,0.0004533155
11,Cytoplasm.Cytoplasm_Intensity_MassDisplacement_RNA,0.00045181048
371,Nuclei.Nuclei_AreaShape_Zernike_6_6,0.00045139636
939,Cytoplasm.Cytoplasm_Granularity_14_Mito,0.00045060104
1165,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.00044907947
920,Cytoplasm.Cytoplasm_Granularity_2_Mito,0.00044359648
375,Nuclei.Nuclei_Granularity_4_Brightfield,0.00044282936
